target,Species,Genus,Family,Order,Class,Phylum,Kingdom,Domain,ref
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Pteropus_hypomelanus,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22111635/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Pteropus_hypomelanus,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22111635/
Neu5Gc(a2-3)Gal(b1-4)Glc-ol,Pteropus_hypomelanus,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/22111635/
Gal(b1-4)Glc-ol,Pteropus_poliocephalus,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11226022/
Gal(b1-4)Glc-ol,Pteropus_pumilus,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11226022/
Gal(b1-4)Glc-ol,Pteropus_rodricensis,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11226022/
Gal(b1-4)Glc-ol,Pteropus_vampyrus,Pteropus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11226022/
Gal(b1-4)Glc-ol,Pudu_puda,Pudu,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://onlinelibrary.wiley.com/doi/full/10.1002/zoo.21618
Fuc(a1-2)Gal(b1-4)Glc-ol,Rangifer_arcticus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Rangifer_arcticus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Fuc(a1-2)Gal(b1-4)Glc-ol,Rangifer_tarandus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-3)Gal(b1-4)Glc-ol,Rangifer_tarandus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0958694613001994?via%3Dihub
Gal(b1-4)Glc-ol,Rangifer_tarandus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0958694613001994?via%3Dihub
Gal(b1-6)Gal(b1-4)Glc-ol,Rangifer_tarandus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0958694613001994?via%3Dihub
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Rangifer_tarandus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0958694613001994?via%3Dihub
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Rangifer_tarandus,Rangifer,Cervidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.sciencedirect.com/science/article/pii/S0958694613001994?via%3Dihub
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/1396674/
Fuc(a1-2)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-3)[Neu5Ac(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Gal(b1-4)Glc6S-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Gal6S(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
GlcNAc(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-3)Gal(b1-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-3)Gal(b1-3)[Neu5Ac(a2-6)]Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Neu5Ac(a2-3)Gal(b1-4)Glc6S-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Neu5Ac(a2-3)Gal(b1-4)GlcNAc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-3)Gal6S(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-3)Gal6S(b1-4)GlcNAc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal6S(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Neu5Ac(a2-8)Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Rattus_norvegicus,Rattus,Muridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/33673995/
Gal(b1-4)Glc-ol,Redunca_arundinum,Redunca,Bovidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27880889/
Gal(b1-4)Glc-ol,Rhinoceros_unicornis,Rhinoceros,Rhinocerotidae,Perissodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.jstor.org/stable/20095318?casa_token=3qWAq6PvznUAAAAA%3Au6tNvYJtgx-ptujYajT3dc4nWe6l2lvWK6ttqLWt3_iNe3bRgo6w5wg6I-rt2JpHLxqjV-K1uH-jKv7T4KX_WG6leCQlWH74mzuc0cBKVvuOeYiiDhA&seq=1#metadata_info_tab_contents
Gal(b1-4)Glc-ol,Rousettus_aegyptiacus,Rousettus,Pteropodidae,Chiroptera,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11226022/
Gal(b1-4)Glc-ol,Saimiri_boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Saimiri_boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Saimiri_boliviensis,Saimiri,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Gal(b1-3)Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Gal(b1-6)Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/11925504/
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sapajus_apella,Sapajus,Cebidae,Primates,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/21127965/
Fuc(a1-2)Gal(b1-4)Glc-ol,Sciurus_carolinensis,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Sciurus_carolinensis,Sciurus,Sciuridae,Rodentia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/14252166/
Gal(b1-4)Glc-ol,Setonix_brachyurus,Setonix,Macropodidae,Diprotodontia,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3653340/
Gal(b1-4)Glc-ol,Stenella_attenuata,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/3653340/
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)Gal(b1-4)GlcNAc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)[Gal(a1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)[GalNAc(a1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(a1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-3)[Gal(b1-4)]GlcNAc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-4)Gal(a1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(a1-4)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal3S(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Gal6S(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GalNAc(b1-4)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
GlcNAc(b1-6)Gal(b1-4)GlcNAc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
HexNAc(?1-?)GlcA(b1-4)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
HexNAc(?1-?)GlcA(b1-4)[Gal(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)[Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)[Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-4)GlcNAc(b1-6)[Neu5Ac(a2-3)[GalNAc(b1-4)]Gal(b1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-3)[Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Ac(a2-6)Gal(b1-4)GlcNAc(b1-6)[Gal(b1-4)GlcNAc(b1-3)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Neu5Gc(a2-3)[GalNAc(b1-4)]Gal(b1-4)Glc-ol,Stenella_coeruleoalba,Stenella,Delphinidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.biorxiv.org/content/10.1101/2023.01.16.524336v1
Fuc(a1-2)Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27660754/
Fuc(a1-2)Gal(b1-3)[Fuc(a1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/27660754/
Fuc(a1-2)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Fuc(a1-2)Gal(b1-4)[Fuc(a1-3)]Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2882034/
Fuc(a1-3)[Gal(b1-4)]Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Fuc(a1-3)[Gal(b1-4)]GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Fuc(a1-3)[Gal(b1-4)]GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(?1-?)Gal(?1-?)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(?1-?)Gal(b1-?)GlcNAc(b1-3)Gal(b1-4)GlcNAc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.nature.com/articles/s41598-018-23025-x
Gal(a1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(a1-3)Gal(b1-4)GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(a1-3)Gal(b1-4)GlcNAc(b1-?)[Gal(b1-4)GlcNAc(b1-?)]Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://www.glycostore.org/searchTaxon/SUS%20SCROFA
Gal(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,https://pubmed.ncbi.nlm.nih.gov/26882005/
Gal(b1-3)GlcNAc(b1-3)Gal(b1-4)Glc-ol,Sus_scrofa,Sus,Suidae,Artiodactyla,Mammalia,Chordata,Animalia,Eukarya,G00049MO
